path	provisional_role	review_coverage	lines	sha256	title
tools/wp40/evidence/t2-c1-v3-5d770365/README.md	supporting-markdown	structural-only	11	372f47e7c5c3cf181b5306e33a08c489c7e9797f395c1f2cf6cc973680ccd992	Historical C1-v3 evidence
tools/wp40/evidence/t2-c1-v3-86e5071/README.md	supporting-markdown	structural-only	31	29e14a990bd4f7065bf7100cfa233e63b7f370c2e3843fc2fdf10f7a50605e3e	WARCOAST C1-v3 reacceptance evidence
tools/wp40/evidence/t2-c1-v3-db9c344/README.md	supporting-markdown	structural-only	23	70f9cd766dcc4dcaacd903dbc36ed94283fe224f76b0ad3e1d01bf6115100bc2	Integrated Wave-1 C1-v3 evidence
tools/wp40/evidence/t2-cb1-v1/REVIEW.md	supporting-markdown	structural-only	28	6dba0743b7f70fe9b7b7fded49d413f4e392b38dcd5943b35c81135f090e948b	WP40 CB-1 Review Closeout
tools/wp40/evidence/t2-puc-core-v1/README.md	supporting-markdown	structural-only	71	25733e47af71c1b2e7914bf5daff8976854fd3846abbd493309070337e5d86b1	WP40 T2 Phase-0B Pinned PUC Conformance Core evidence
tools/wp40/fixtures/t2_extreme_e0/README.md	supporting-markdown	structural-only	69	07127ff5b325cbefc35f5ca32a39fba8d5e5846acaf05d74e2457b5fa31c7428	T2 E0 retained measurement artifacts
tools/wp40/fixtures/t2_puc_core/README.md	supporting-markdown	structural-only	43	44681fb5797cb8a72a3cea9f1cff21543c6ef79b6cd71354ce529baf8111727d	WP40 T2 pinned PUC conformance core fixtures
tools/wp40/planner_throughput/README.md	supporting-markdown	structural-only	35	0988243340b85131b5a7752ab7c85d10cc6cfe4c16b8faf44cee74d1d1260909	Planner throughput checks
tools/wp40/profile/README.md	supporting-markdown	structural-only	204	11694fc26b3973a00a594ee84fed7700c3487e553bcf9556532bbffce1b79178	WP40 real-engine mapgen profiler
tools/wp40/profile/evidence/20260913/README.md	supporting-markdown	structural-only	42	b7750d019a46e4b74d1f449c1e52a93c7f5bf5df081001a36ce75aa0a45a90b6	2026-09-13 tree correction and real-engine profiling evidence
tools/wp40/profile/evidence/20260913/review/independent-review.md	supporting-markdown	structural-only	24	e8e709dc38835120307b0ea6fc98ac622835dd298300c1d40f7d0b221aa65f06	Independent final review
tools/wp40/quality/evidence/20260913-terrain-life/PROVENANCE.md	supporting-markdown	structural-only	42	57d16b49509c0f1dde756a71d2ad621a5615b4ed72ba9e9ad9a821eb13630210	Measurement provenance
tools/wp40/quality/evidence/20260913-terrain-life/README.md	supporting-markdown	structural-only	38	d8282207e7e7d9a742fcb2a64065e95ac69de530b51b28267d65fbec6a7e956d	Terrain-life local evidence
tools/wp40/r7/README.md	supporting-markdown	structural-only	165	6e8df3ca49f6c87e7ee427d6a0bbf1be43e128519bef68228367ce6afacfc8b3	WP40 R7 evidence harness
tools/wp40/resource_sampling/README.md	supporting-markdown	structural-only	32	2037ca33418a68d55886391173997380341ae54ce9a71875544db91ff2033a8f	Resource-root sampling fixtures
tools/wp40/road_polish/README.md	supporting-markdown	structural-only	25	9a800453f6be8269b7af9a469c2d1af29db631274a72a09c5c03f4ad5f85fb7e	Road cut preference witness
tools/wp40/water_road/README.md	supporting-markdown	structural-only	40	4508b064c17c63affa7a7951c8d470181186229c9fe293d68cb1db9c047c2f68	Water-bank and road follow-up
